Lead ID,Company Name,Website,Country,City,Industry,Lead Category,Company Description,Contact Name,Job Title,Business Email,Email Source,LinkedIn,Company LinkedIn,Evidence URL,Evidence Type,Evidence Summary,Likely Business Problem,Potential Dashboard Solution,Personalization Angle,Lead Quality,Email Status,Notes
DP-0479,Perceptive Data,https://perceptivedata.com.au,Australia,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,Australian Tableau consultancy offering Tableau consulting services.,,,,,,,https://perceptivedata.com.au/tableau-consultant/,Services page,Australian Tableau consultancy offering Tableau consulting services.,Business reporting,White-label Custom Dashboard Development,I noticed Perceptive Data delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0480,Pexon Consulting,https://pexon-consulting.de,Germany,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,"Builds custom BI solutions and Power BI dashboards for German companies with 300-3,000 employees in manufacturing, healthcare and finance.",,,,,,,https://pexon-consulting.de/power-bi-beratung-dashboard-2/,Services page,"Builds custom BI solutions and Power BI dashboards for German companies with 300-3,000 employees in manufacturing, healthcare and finance.",Manual reporting,Custom Operations Dashboard (React + Python API),I noticed Pexon Consulting delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0481,Phrism,https://phrism.co.uk,United Kingdom,London,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,London-based provider of Power BI consulting services and data solutions.,,,,,,,https://phrism.co.uk/power-bi-consulting/,Services page,London-based provider of Power BI consulting services and data solutions.,Client reporting,Embedded Analytics Client Portal,I noticed Phrism delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0482,Proaact,https://proaact.se,Sweden,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,Offers Power BI consulting services in Sweden.,,,,,,,https://www.proaact.se/services/power-bi-konsult,Services page,Offers Power BI consulting services in Sweden.,Business reporting,White-label Dashboard Development,I noticed Proaact delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0483,Prodata,https://prodata.ie,Ireland,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,"Helps enterprise customers in Ireland with large-scale Power BI implementations (10 to 10,000 users) and managed self-service data platforms.",,,,,,,https://prodata.ie/powerbi/,Services page,"Helps enterprise customers in Ireland with large-scale Power BI implementations (10 to 10,000 users) and managed self-service data platforms.",Business reporting,Embedded Analytics Web Frontend,I noticed Prodata delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0484,Proview,https://proview.dk,Denmark,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,"Experienced in development, maintenance and troubleshooting of Power BI platforms with customised solutions.",,,,,,,https://www.proview.dk/power-bi-konsulent,Services page,"Experienced in development, maintenance and troubleshooting of Power BI platforms with customised solutions.",Business reporting,Custom Dashboard Maintenance/Overflow,I noticed Proview delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0485,PTR Associates,https://ptr.co.uk,United Kingdom,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,"Microsoft Solutions Partner (AI & Azure Data) providing Power BI consultancy and training since 2015, from single dashboards to enterprise BI.",,,,,,,https://www.ptr.co.uk/power-bi-consultancy-services,Services page,"Microsoft Solutions Partner (AI & Azure Data) providing Power BI consultancy and training since 2015, from single dashboards to enterprise BI.",Business reporting,Custom React Reporting Dashboard alongside Power BI,I noticed PTR Associates delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0486,QR Solutions,https://qrsolutions.com.au,Australia,Sydney,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,"Provides Tableau BI consulting and implementation across Sydney, Melbourne, Canberra, Adelaide and other Australian cities.",,,,,,,https://qrsolutions.com.au/solutions-2/data-analytics/,Services page,"Provides Tableau BI consulting and implementation across Sydney, Melbourne, Canberra, Adelaide and other Australian cities.",Business reporting,Embedded Tableau + Custom Web Dashboard Portal,I noticed QR Solutions delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0487,Report Simple,https://reportsimple.com.au,Australia,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,"Specialist Tableau consulting firm designing scalable Tableau solutions, including modernising legacy reporting.",,,,,,,https://www.reportsimple.com.au/consulting/tableau-consulting,Services page,"Specialist Tableau consulting firm designing scalable Tableau solutions, including modernising legacy reporting.",Manual reporting,Legacy Report Modernisation Web Dashboard,I noticed Report Simple delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0488,RK Consulting,https://rkconsulting.co.nz,New Zealand,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,Helps organisations turn data into actionable insights using Microsoft Power BI.,,,,,,,https://www.rkconsulting.co.nz/power-bi,Services page,Helps organisations turn data into actionable insights using Microsoft Power BI.,Business reporting,Custom Web Dashboard Overflow,I noticed RK Consulting delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0489,School of Data Science,https://schoolofdatascience.nl,Netherlands,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,Offers Power BI dashboard consultancy and implementation services in the Netherlands.,,,,,,,https://schoolofdatascience.nl/power-bi-dashboard-consultancy-en-implementatie/,Services page,Offers Power BI dashboard consultancy and implementation services in the Netherlands.,Business reporting,Custom Web Dashboard Implementation Overflow,I noticed School of Data Science delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
DP-0490,Simple Analytics,https://simpleanalytics.co.nz,New Zealand,,Business Intelligence / Data Analytics Consulting,BI / Reporting Consultancy,"NZ Power BI & Fabric consultants building data platforms, automating reporting and delivering AI-driven insights.",,,,,,,https://simpleanalytics.co.nz/,Services page,"NZ Power BI & Fabric consultants building data platforms, automating reporting and delivering AI-driven insights.",Manual reporting,Automated Reporting + Monitoring Dashboard,I noticed Simple Analytics delivers BI/dashboard projects for clients and may need overflow capacity for custom React/Next.js web dashboards or embedded analytics.,Medium,Not found,Strong service fit; no named contact or published email found (search budget exhausted). Verify before outreach.
